Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
0,104950,0,0,0,0,0,0,0
0,104950,1,0,0,0,0,0,0
1,104950,0,0,0,0,0,0,0
1,104950,1,42506,0,128000,524288000,0,0
2,104950,0,0,0,0,0,0,0
2,104950,1,42506,0,128000,524288000,0,0
3,104950,0,0,0,0,0,0,0
3,104950,1,42506,0,128000,524288000,0,0
4,104950,0,0,0,0,0,0,0
4,104950,1,82762,0,256000,1048576000,0,0
5,104950,0,0,0,0,0,0,0
5,104950,1,82762,0,256000,1048576000,0,0
6,104950,0,0,0,0,0,0,0
6,104950,1,82762,0,256000,1048576000,0,0
7,104950,0,0,0,0,0,0,0
7,104950,1,122151,0,384000,1572864000,0,0
8,104950,0,0,0,0,0,0,0
8,104950,1,122151,0,384000,1572864000,0,0
9,104950,0,0,0,0,0,0,0
9,104950,1,122151,0,384000,1572864000,0,0
10,104950,0,0,0,0,0,0,0
10,104950,1,159283,0,512000,2097152000,0,0
11,104950,0,0,0,0,0,0,0
11,104950,1,159283,0,512000,2097152000,0,0
12,104950,0,0,0,0,0,0,0
12,104950,1,159283,0,512000,2097152000,0,0
13,104950,0,0,0,0,0,0,0
13,104950,1,197980,0,640000,2621440000,0,0
14,104950,0,0,0,0,0,0,0
14,104950,1,197980,0,640000,2621440000,0,0
15,104950,0,0,0,0,0,0,0
15,104950,1,197980,0,640000,2621440000,0,0
16,104950,0,0,0,0,0,0,0
16,104950,1,237847,0,768000,3145728000,0,0
17,104950,0,0,0,0,0,0,0
17,104950,1,237847,0,768000,3145728000,0,0
18,104950,0,0,0,0,0,0,0
18,104950,1,237847,0,768000,3145728000,0,0
19,104950,0,0,0,0,0,0,0
19,104950,1,277793,0,896000,3670016000,0,0
20,104950,0,0,0,0,0,0,0
20,104950,1,277793,0,896000,3670016000,0,0
21,104950,0,0,0,0,0,0,0
21,104950,1,277793,0,896000,3670016000,0,0
22,104950,0,0,0,0,0,0,0
22,104950,1,316174,0,1024000,4194304000,0,0
23,104950,0,0,0,0,0,0,0
23,104950,1,316174,0,1024000,4194304000,0,0
24,104950,0,0,0,0,0,0,0
24,104950,1,316174,0,1024000,4194304000,0,0
25,104950,0,0,0,0,0,0,0
25,104950,1,355110,0,1152000,4718592000,0,0
26,104950,0,0,0,0,0,0,0
26,104950,1,355110,0,1152000,4718592000,0,0
