Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
21,128805,1,51142,0,1048576,4294967296,0,0
21,128803,0,0,0,0,0,0,0
21,128803,1,22789,0,692224,2835349504,0,0
21,128804,0,0,0,0,0,0,0
21,128804,1,24289,0,524288,2147483648,0,0
22,128805,0,0,0,0,0,0,0
22,128805,1,51142,0,1048576,4294967296,0,0
22,128803,0,0,0,0,0,0,0
22,128803,1,24128,0,734208,3007315968,0,0
22,128804,0,0,0,0,0,0,0
22,128804,1,24289,0,524288,2147483648,0,0
23,128805,0,0,0,0,0,0,0
23,128805,1,51142,0,1048576,4294967296,0,0
23,128803,0,0,0,0,0,0,0
23,128803,1,25279,0,765952,3137339392,0,0
23,128804,0,0,0,0,0,0,0
23,128804,1,24289,0,524288,2147483648,0,0
24,128805,0,0,0,0,0,0,0
24,128805,1,51142,0,1048576,4294967296,0,0
24,128803,0,0,0,0,0,0,0
24,128803,1,26276,0,797184,3265265664,0,0
24,128804,0,0,0,0,0,0,0
24,128804,1,24289,0,524288,2147483648,0,0
25,128805,0,0,0,0,0,0,0
25,128805,1,51142,0,1048576,4294967296,0,0
25,128803,0,0,0,0,0,0,0
25,128803,1,27326,0,828416,3393191936,0,0
25,128804,0,0,0,0,0,0,0
25,128804,1,24289,0,524288,2147483648,0,0
26,128805,0,0,0,0,0,0,0
26,128805,1,51142,0,1048576,4294967296,0,0
26,128803,0,0,0,0,0,0,0
26,128803,1,28287,0,860160,3523215360,0,0
26,128804,0,0,0,0,0,0,0
26,128804,1,24289,0,524288,2147483648,0,0
27,128805,0,0,0,0,0,0,0
27,128805,1,51142,0,1048576,4294967296,0,0
27,128803,0,0,0,0,0,0,0
27,128803,1,29377,0,891392,3651141632,0,0
27,128804,0,0,0,0,0,0,0
27,128804,1,24289,0,524288,2147483648,0,0
28,128805,0,0,0,0,0,0,0
28,128805,1,51142,0,1048576,4294967296,0,0
28,128803,0,0,0,0,0,0,0
28,128803,1,30704,0,933376,3823108096,0,0
28,128804,0,0,0,0,0,0,0
28,128804,1,24289,0,524288,2147483648,0,0
29,128805,0,0,0,0,0,0,0
29,128805,1,51142,0,1048576,4294967296,0,0
29,128803,0,0,0,0,0,0,0
29,128803,1,31761,0,965120,3953131520,0,0
29,128804,0,0,0,0,0,0,0
29,128804,1,24289,0,524288,2147483648,0,0
30,128805,0,0,0,0,0,0,0
30,128805,1,51142,0,1048576,4294967296,0,0
30,128803,0,0,0,0,0,0,0
30,128803,1,32781,0,996352,4081057792,0,0
30,128804,0,0,0,0,0,0,0
30,128804,1,24289,0,524288,2147483648,0,0
31,128805,0,0,0,0,0,0,0
31,128805,1,51142,0,1048576,4294967296,0,0
31,128803,0,0,0,0,0,0,0
