Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
0,129112,0,0,0,0,0,0,0
0,129112,1,364,0,10752,44040192,0,0
0,129113,0,0,0,0,0,0,0
0,129113,1,1283,0,26624,109051904,0,0
0,129114,0,0,0,0,0,0,0
0,129114,1,2881,0,57856,236978176,0,0
1,129112,0,0,0,0,0,0,0
1,129112,1,1414,0,41984,171966464,0,0
1,129113,0,0,0,0,0,0,0
1,129113,1,6643,0,136704,559939584,0,0
1,129114,0,0,0,0,0,0,0
1,129114,1,14934,0,317440,1300234240,0,0
2,129112,0,0,0,0,0,0,0
2,129112,1,2375,0,73728,301989888,0,0
2,129113,0,0,0,0,0,0,0
2,129113,1,12000,0,246784,1010827264,0,0
2,129114,0,0,0,0,0,0,0
2,129114,1,24517,0,524288,2147483648,0,0
3,129112,0,0,0,0,0,0,0
3,129112,1,3792,0,115712,473956352,0,0
3,129113,0,0,0,0,0,0,0
3,129113,1,17104,0,351744,1440743424,0,0
3,129114,0,0,0,0,0,0,0
3,129114,1,24517,0,524288,2147483648,0,0
4,129112,0,0,0,0,0,0,0
4,129112,1,4824,0,146944,601882624,0,0
4,129113,0,0,0,0,0,0,0
4,129113,1,22470,0,461824,1891631104,0,0
4,129114,0,0,0,0,0,0,0
4,129114,1,24517,0,524288,2147483648,0,0
5,129112,0,0,0,0,0,0,0
5,129112,1,5879,0,178688,731906048,0,0
5,129113,0,0,0,0,0,0,0
5,129113,1,27862,0,571904,2342518784,0,0
5,129114,0,0,0,0,0,0,0
5,129114,1,24517,0,524288,2147483648,0,0
6,129112,0,0,0,0,0,0,0
6,129112,1,6897,0,209920,859832320,0,0
6,129113,0,0,0,0,0,0,0
6,129113,1,33231,0,681984,2793406464,0,0
6,129114,0,0,0,0,0,0,0
6,129114,1,24517,0,524288,2147483648,0,0
7,129112,0,0,0,0,0,0,0
7,129112,1,8027,0,241664,989855744,0,0
7,129113,0,0,0,0,0,0,0
7,129113,1,38599,0,792064,3244294144,0,0
7,129114,0,0,0,0,0,0,0
7,129114,1,24517,0,524288,2147483648,0,0
8,129112,0,0,0,0,0,0,0
8,129112,1,9003,0,272896,1117782016,0,0
8,129113,0,0,0,0,0,0,0
8,129113,1,43710,0,897024,3674210304,0,0
8,129114,0,0,0,0,0,0,0
8,129114,1,24517,0,524288,2147483648,0,0
9,129112,0,0,0,0,0,0,0
9,129112,1,10416,0,314880,1289748480,0,0
9,129113,0,0,0,0,0,0,0
9,129113,1,49083,0,1007104,4125097984,0,0
9,129114,0,0,0,0,0,0,0
9,129114,1,24517,0,524288,2147483648,0,0
10,129112,0,0,0,0,0,0,0
10,129112,1,11419,0,346112,1417674752,0,0
10,129113,0,0,0,0,0,0,0
10,129113,1,51135,0,1048576,4294967296,0,0
10,129114,0,0,0,0,0,0,0
10,129114,1,24517,0,524288,2147483648,0,0
11,129112,0,0,0,0,0,0,0
11,129112,1,12459,0,377856,1547698176,0,0
11,129113,0,0,0,0,0,0,0
11,129113,1,51135,0,1048576,4294967296,0,0
11,129114,0,0,0,0,0,0,0
11,129114,1,24517,0,524288,2147483648,0,0
12,129112,0,0,0,0,0,0,0
12,129112,1,13452,0,409088,1675624448,0,0
12,129113,0,0,0,0,0,0,0
12,129113,1,51135,0,1048576,4294967296,0,0
12,129114,0,0,0,0,0,0,0
12,129114,1,24517,0,524288,2147483648,0,0
13,129112,0,0,0,0,0,0,0
13,129112,1,14549,0,440832,1805647872,0,0
13,129113,0,0,0,0,0,0,0
13,129113,1,51135,0,1048576,4294967296,0,0
13,129114,0,0,0,0,0,0,0
13,129114,1,24517,0,524288,2147483648,0,0
14,129112,0,0,0,0,0,0,0
14,129112,1,15567,0,472064,1933574144,0,0
14,129113,0,0,0,0,0,0,0
14,129113,1,51135,0,1048576,4294967296,0,0
14,129114,0,0,0,0,0,0,0
14,129114,1,24517,0,524288,2147483648,0,0
15,129112,0,0,0,0,0,0,0
15,129112,1,16707,0,503808,2063597568,0,0
15,129113,0,0,0,0,0,0,0
15,129113,1,51135,0,1048576,4294967296,0,0
15,129114,0,0,0,0,0,0,0
15,129114,1,24517,0,524288,2147483648,0,0
16,129112,0,0,0,0,0,0,0
16,129112,1,18005,0,545280,2233466880,0,0
16,129113,0,0,0,0,0,0,0
16,129113,1,51135,0,1048576,4294967296,0,0
16,129114,0,0,0,0,0,0,0
16,129114,1,24517,0,524288,2147483648,0,0
17,129112,0,0,0,0,0,0,0
17,129112,1,19101,0,577024,2363490304,0,0
17,129113,0,0,0,0,0,0,0
17,129113,1,51135,0,1048576,4294967296,0,0
17,129114,0,0,0,0,0,0,0
17,129114,1,24517,0,524288,2147483648,0,0
18,129112,0,0,0,0,0,0,0
18,129112,1,20060,0,608256,2491416576,0,0
18,129113,0,0,0,0,0,0,0
18,129113,1,51135,0,1048576,4294967296,0,0
18,129114,0,0,0,0,0,0,0
18,129114,1,24517,0,524288,2147483648,0,0
19,129112,0,0,0,0,0,0,0
19,129112,1,21094,0,640000,2621440000,0,0
19,129113,0,0,0,0,0,0,0
19,129113,1,51135,0,1048576,4294967296,0,0
19,129114,0,0,0,0,0,0,0
19,129114,1,24517,0,524288,2147483648,0,0
20,129112,0,0,0,0,0,0,0
20,129112,1,22049,0,671232,2749366272,0,0
20,129113,0,0,0,0,0,0,0
20,129113,1,51135,0,1048576,4294967296,0,0
20,129114,0,0,0,0,0,0,0
20,129114,1,24517,0,524288,2147483648,0,0
21,129112,0,0,0,0,0,0,0
21,129112,1,23092,0,702976,2879389696,0,0
21,129113,0,0,0,0,0,0,0
21,129113,1,51135,0,1048576,4294967296,0,0
21,129114,0,0,0,0,0,0,0
21,129114,1,24517,0,524288,2147483648,0,0
22,129112,0,0,0,0,0,0,0
22,129112,1,24429,0,744960,3051356160,0,0
22,129113,0,0,0,0,0,0,0
22,129113,1,51135,0,1048576,4294967296,0,0
22,129114,0,0,0,0,0,0,0
22,129114,1,24517,0,524288,2147483648,0,0
23,129112,0,0,0,0,0,0,0
23,129112,1,25579,0,776192,3179282432,0,0
23,129113,0,0,0,0,0,0,0
23,129113,1,51135,0,1048576,4294967296,0,0
23,129114,0,0,0,0,0,0,0
23,129114,1,24517,0,524288,2147483648,0,0
24,129112,0,0,0,0,0,0,0
24,129112,1,26569,0,807424,3307208704,0,0
24,129113,0,0,0,0,0,0,0
24,129113,1,51135,0,1048576,4294967296,0,0
24,129114,0,0,0,0,0,0,0
24,129114,1,24517,0,524288,2147483648,0,0
25,129112,0,0,0,0,0,0,0
25,129112,1,27670,0,839168,3437232128,0,0
25,129113,0,0,0,0,0,0,0
25,129113,1,51135,0,1048576,4294967296,0,0
25,129114,0,0,0,0,0,0,0
25,129114,1,24517,0,524288,2147483648,0,0
26,129112,0,0,0,0,0,0,0
26,129112,1,28654,0,870400,3565158400,0,0
26,129113,0,0,0,0,0,0,0
26,129113,1,51135,0,1048576,4294967296,0,0
26,129114,0,0,0,0,0,0,0
26,129114,1,24517,0,524288,2147483648,0,0
27,129112,0,0,0,0,0,0,0
27,129112,1,29690,0,902144,3695181824,0,0
27,129113,0,0,0,0,0,0,0
27,129113,1,51135,0,1048576,4294967296,0,0
27,129114,0,0,0,0,0,0,0
27,129114,1,24517,0,524288,2147483648,0,0
28,129112,0,0,0,0,0,0,0
