Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
27,129361,0,0,0,393856,4294967296,0,0
27,129361,1,262107,1731072,654720,2684354560,83886080,0
27,129359,0,0,0,205312,840957952,0,0
27,129359,1,28439,205312,654848,2682257408,1520435200,0
27,129360,0,0,0,0,0,0,0
27,129360,1,24272,0,524288,2147483648,0,0
28,129361,0,0,0,392704,4294967296,0,0
28,129361,1,275297,1808384,655872,2686451712,96468992,0
28,129359,0,0,0,236544,968884224,0,0
28,129359,1,29471,236544,654848,2682257408,1533018112,0
28,129360,0,0,0,0,0,0,0
28,129360,1,24272,0,524288,2147483648,0,0
29,129361,0,0,0,392960,4294967296,0,0
29,129361,1,287162,1887232,655616,2686451712,109051904,0
29,129359,0,0,0,268288,1098907648,0,0
29,129359,1,30509,268288,654848,2682257408,1545601024,0
29,129360,0,0,0,0,0,0,0
29,129360,1,24272,0,524288,2147483648,0,0
30,129361,0,0,0,393968,4294967296,0,0
30,129361,1,299728,1965568,654608,2686451712,121634816,0
30,129359,0,0,0,299520,1226833920,0,0
30,129359,1,31530,299520,654848,2682257408,1558183936,0
30,129360,0,0,0,0,0,0,0
30,129360,1,24272,0,524288,2147483648,0,0
31,129361,0,0,0,393984,4294967296,0,0
31,129361,1,311431,2040320,654592,2682257408,130023424,0
31,129359,0,0,0,330240,1352663040,0,0
31,129359,1,32550,330240,655872,2686451712,1570766848,0
31,129360,0,0,0,0,0,0,0
31,129360,1,24272,0,524288,2147483648,0,0
32,129361,0,0,0,393728,4294967296,0,0
32,129361,1,323659,2118656,654848,2682257408,142606336,0
32,129359,0,0,0,361472,1480589312,0,0
32,129359,1,33657,361472,655872,2686451712,1583349760,0
32,129360,0,0,0,0,0,0,0
32,129360,1,24272,0,524288,2147483648,0,0
33,129361,0,0,0,393920,4294967296,0,0
33,129361,1,336280,2197504,654656,2682257408,155189248,0
33,129359,0,0,0,392704,1608515584,0,0
33,129359,1,34621,392704,655872,2686451712,1595932672,0
33,129360,0,0,0,0,0,0,0
33,129360,1,24272,0,524288,2147483648,0,0
34,129361,0,0,0,394112,4294967296,0,0
34,129361,1,347994,2276352,654464,2682257408,167772160,0
34,129359,0,0,0,416256,1704984576,0,0
34,129359,1,35385,416256,655872,2686451712,1608515584,0
34,129360,0,0,0,0,0,0,0
34,129360,1,24272,0,524288,2147483648,0,0
35,129361,0,0,0,392704,4294967296,0,0
35,129361,1,360128,2348544,655872,2686451712,180355072,0
35,129359,0,0,0,446464,1828716544,0,0
35,129359,1,36416,446464,654848,2682257408,1616904192,0
35,129360,0,0,0,0,0,0,0
35,129360,1,24272,0,524288,2147483648,0,0
36,129361,0,0,0,393088,4294967296,0,0
36,129361,1,371975,2427392,655488,2686451712,192937984,0
36,129359,0,0,0,477696,1956642816,0,0
36,129359,1,37399,477696,654848,2682257408,1629487104,0
36,129360,0,0,0,0,0,0,0
36,129360,1,24272,0,524288,2147483648,0,0
37,129361,0,0,0,392704,4294967296,0,0
37,129361,1,384930,2505728,655872,2686451712,205520896,0
37,129359,0,0,0,509440,2086666240,0,0
37,129359,1,38449,509440,654848,2682257408,1642070016,0
37,129360,0,0,0,0,0,0,0
37,129360,1,24272,0,524288,2147483648,0,0
38,129361,0,0,0,393520,4294967296,0,0
38,129361,1,397097,2579968,655056,2686451712,218103808,0
38,129359,0,0,0,540672,2214592512,0,0
38,129359,1,39441,540672,654848,2682257408,1654652928,0
38,129360,0,0,0,0,0,0,0
38,129360,1,24272,0,524288,2147483648,0,0
39,129361,0,0,0,392704,4294967296,0,0
39,129361,1,408848,2657792,655872,2686451712,230686720,0
39,129359,0,0,0,572416,2344615936,0,0
39,129359,1,40500,572416,654848,2682257408,1667235840,0
39,129360,0,0,0,0,0,0,0
39,129360,1,24272,0,524288,2147483648,0,0
40,129361,0,0,0,392960,4294967296,0,0
40,129361,1,421507,2736640,655616,2686451712,243269632,0
40,129359,0,0,0,603648,2472542208,0,0
40,129359,1,41526,603648,654848,2682257408,1679818752,0
40,129360,0,0,0,0,0,0,0
40,129360,1,24272,0,524288,2147483648,0,0
41,129361,0,0,0,393968,4294967296,0,0
41,129361,1,432818,2811392,654608,2686451712,255852544,0
41,129359,0,0,0,635392,2602565632,0,0
41,129359,1,42668,635392,654848,2682257408,1692401664,0
41,129360,0,0,0,0,0,0,0
41,129360,1,24272,0,524288,2147483648,0,0
42,129361,0,0,0,392960,4294967296,0,0
42,129361,1,445109,2888704,655616,2686451712,268435456,0
42,129359,0,0,0,666624,2730491904,0,0
42,129359,1,43675,666624,654848,2682257408,1704984576,0
42,129360,0,0,0,0,0,0,0
42,129360,1,24272,0,524288,2147483648,0,0
43,129361,0,0,0,395392,4294967296,0,0
43,129361,1,457178,2964992,653184,2686451712,281018368,0
43,129359,0,0,0,697856,2858418176,0,0
43,129359,1,44738,697856,654848,2682257408,1717567488,0
43,129360,0,0,0,0,0,0,0
43,129360,1,24272,0,524288,2147483648,0,0
44,129361,0,0,0,393088,4294967296,0,0
44,129361,1,468936,3040768,655488,2686451712,293601280,0
44,129359,0,0,0,729600,2988441600,0,0
44,129359,1,45700,729600,654848,2682257408,1730150400,0
44,129360,0,0,0,0,0,0,0
44,129360,1,24272,0,524288,2147483648,0,0
45,129361,0,0,0,392704,4294967296,0,0
45,129361,1,482170,3119104,655872,2686451712,306184192,0
45,129359,0,0,0,760832,3116367872,0,0
45,129359,1,46758,760832,654848,2682257408,1742733312,0
45,129360,0,0,0,0,0,0,0
45,129360,1,24272,0,524288,2147483648,0,0
46,129361,0,0,0,393952,4294967296,0,0
46,129361,1,493497,3193856,654624,2684354560,316669952,0
46,129359,0,0,0,792064,3244294144,0,0
46,129359,1,47793,792064,655360,2684354560,1755316224,0
46,129360,0,0,0,0,0,0,0
46,129360,1,24272,0,524288,2147483648,0,0
47,129361,0,0,0,393728,4294967296,0,0
47,129361,1,506499,3272192,654848,2682257408,327155712,0
47,129359,0,0,0,822784,3370123264,0,0
47,129359,1,48806,822784,655872,2686451712,1767899136,0
47,129360,0,0,0,0,0,0,0
47,129360,1,24272,0,524288,2147483648,0,0
48,129361,0,0,0,393088,4294967296,0,0
48,129361,1,518130,3344896,655488,2686451712,339738624,0
48,129359,0,0,0,844800,3460300800,0,0
48,129359,1,49460,844800,654848,2682257408,1776287744,0
48,129360,0,0,0,0,0,0,0
48,129360,1,24272,0,524288,2147483648,0,0
49,129361,0,0,0,393184,4294967296,0,0
49,129361,1,528426,3407872,655392,2686451712,352321536,0
49,129359,0,0,0,876544,3590324224,0,0
49,129359,1,50469,876544,654848,2682257408,1788870656,0
49,129360,0,0,0,0,0,0,0
49,129360,1,24272,0,524288,2147483648,0,0
50,129361,0,0,0,393088,4294967296,0,0
50,129361,1,539122,3475968,655488,2686451712,360710144,0
50,129359,0,0,0,897536,3676307456,0,0
50,129359,1,51291,897536,654848,2682257408,1797259264,0
50,129360,0,0,0,0,0,0,0
50,129360,1,24272,0,524288,2147483648,0,0
51,129361,0,0,0,393984,4294967296,0,0
51,129361,1,554817,3576832,654592,2686451712,381681664,0
51,129359,0,0,0,960000,3932160000,0,0
51,129359,1,53377,960000,654848,2682257408,1818230784,0
51,129360,0,0,0,0,0,0,0
51,129360,1,24272,0,524288,2147483648,0,0
52,129361,0,0,0,392704,4294967296,0,0
52,129361,1,561455,3617280,655872,2686451712,390070272,0
52,129359,0,0,0,980992,4018143232,0,0
52,129359,1,54059,980992,654848,2682257408,1826619392,0
52,129360,0,0,0,0,0,0,0
52,129360,1,24272,0,524288,2147483648,0,0
53,129361,0,0,0,392704,4294967296,0,0
53,129361,1,561455,3617280,655872,2686451712,390070272,0
53,129359,0,0,0,980992,4018143232,0,0
53,129359,1,54059,980992,654848,2682257408,1826619392,0
53,129360,0,0,0,0,0,0,0
53,129360,1,24272,0,524288,2147483648,0,0
54,129361,0,0,0,392704,4294967296,0,0
54,129361,1,561455,3617280,655872,2686451712,390070272,0
54,129359,0,0,0,980992,4018143232,0,0
54,129359,1,54059,980992,654848,2682257408,1826619392,0
54,129360,0,0,0,0,0,0,0
54,129360,1,24272,0,524288,2147483648,0,0
55,129361,0,0,0,392704,4294967296,0,0
55,129361,1,561455,3617280,655872,2686451712,390070272,0
55,129359,0,0,0,980992,4018143232,0,0
55,129359,1,54059,980992,654848,2682257408,1826619392,0
55,129360,0,0,0,0,0,0,0
55,129360,1,24272,0,524288,2147483648,0,0
56,129361,0,0,0,392960,4294967296,0,0
56,129361,1,570970,3680256,655616,2686451712,402653184,0
56,129359,0,0,0,1012736,4148166656,0,0
56,129359,1,55067,1012736,654848,2682257408,1839202304,0
56,129360,0,0,0,0,0,0,0
56,129360,1,24272,0,524288,2147483648,0,0
57,129361,0,0,0,393984,4294967296,0,0
57,129361,1,605543,3896320,654592,2682257408,432013312,0
57,129359,0,0,0,1095680,4487905280,0,0
57,129359,1,57755,1095680,655872,2686451712,1872756736,0
57,129360,0,0,0,0,0,0,0
57,129360,1,24272,0,524288,2147483648,0,0
58,129361,0,0,0,393728,4294967296,0,0
58,129361,1,613841,3953664,654848,2682257408,444596224,0
58,129359,0,0,0,1122304,4596957184,0,0
58,129359,1,58637,1122304,655872,2686451712,1885339648,0
58,129360,0,0,0,0,0,0,0
58,129360,1,24272,0,524288,2147483648,0,0
59,129361,0,0,0,393728,4294967296,0,0
59,129361,1,613841,3953664,654848,2682257408,444596224,0
59,129359,0,0,0,1126912,4615831552,0,0
59,129359,1,58781,1126912,655872,2686451712,1885339648,0
59,129360,0,0,0,0,0,0,0
59,129360,1,24272,0,524288,2147483648,0,0
60,129361,0,0,0,394112,4294967296,0,0
60,129361,1,614671,3959296,654464,2682257408,448790528,0
60,129359,0,0,0,1137664,4659871744,0,0
60,129359,1,59102,1137664,655872,2686451712,1889533952,0
60,129360,0,0,0,0,0,0,0
60,129360,1,24272,0,524288,2147483648,0,0
61,129361,0,0,0,394112,4294967296,0,0
61,129361,1,614671,3959296,654464,2682257408,448790528,0
61,129359,0,0,0,1137664,4659871744,0,0
61,129359,1,59102,1137664,655872,2686451712,1889533952,0
61,129360,0,0,0,0,0,0,0
61,129360,1,24272,0,524288,2147483648,0,0
62,129361,0,0,0,392704,4294967296,0,0
62,129361,1,617321,3973632,655872,2686451712,452984832,0
62,129359,0,0,0,1148928,4706009088,0,0
62,129359,1,59562,1148928,654848,2682257408,1889533952,0
62,129360,0,0,0,0,0,0,0
62,129360,1,24272,0,524288,2147483648,0,0
63,129361,0,0,0,394208,4294967296,0,0
63,129361,1,628681,4043264,654368,2682257408,461373440,0
63,129359,0,0,0,1179648,4831838208,0,0
63,129359,1,60573,1179648,655872,2686451712,1902116864,0
63,129360,0,0,0,0,0,0,0
63,129360,1,24272,0,524288,2147483648,0,0
64,129361,0,0,0,394208,4294967296,0,0
64,129361,1,628681,4043264,654368,2682257408,461373440,0
64,129359,0,0,0,1179648,4831838208,0,0
64,129359,1,60573,1179648,655872,2686451712,1902116864,0
64,129360,0,0,0,0,0,0,0
64,129360,1,24272,0,524288,2147483648,0,0
65,129361,0,0,0,394208,4294967296,0,0
65,129361,1,628681,4043264,654368,2682257408,461373440,0
65,129359,0,0,0,1179648,4831838208,0,0
65,129359,1,60573,1179648,655872,2686451712,1902116864,0
65,129360,0,0,0,0,0,0,0
65,129360,1,24272,0,524288,2147483648,0,0
66,129361,0,0,0,393968,4294967296,0,0
66,129361,1,633538,4074496,654608,2682257408,469762048,0
66,129359,0,0,0,1200640,4917821440,0,0
66,129359,1,61266,1200640,655872,2686451712,1910505472,0
66,129360,0,0,0,0,0,0,0
66,129360,1,24272,0,524288,2147483648,0,0
67,129361,0,0,0,393968,4294967296,0,0
67,129361,1,633538,4074496,654608,2682257408,469762048,0
67,129359,0,0,0,1200640,4917821440,0,0
67,129359,1,61266,1200640,655872,2686451712,1910505472,0
67,129360,0,0,0,0,0,0,0
67,129360,1,24272,0,524288,2147483648,0,0
68,129361,0,0,0,393968,4294967296,0,0
68,129361,1,633538,4074496,654608,2682257408,469762048,0
68,129359,0,0,0,1200640,4917821440,0,0
68,129359,1,61266,1200640,655872,2686451712,1910505472,0
68,129360,0,0,0,0,0,0,0
68,129360,1,24272,0,524288,2147483648,0,0
69,129361,0,0,0,393968,4294967296,0,0
69,129361,1,633538,4074496,654608,2682257408,469762048,0
69,129359,0,0,0,1200640,4917821440,0,0
69,129359,1,61266,1200640,655872,2686451712,1910505472,0
69,129360,0,0,0,0,0,0,0
69,129360,1,24272,0,524288,2147483648,0,0
70,129361,0,0,0,393968,4294967296,0,0
70,129361,1,633538,4074496,654608,2682257408,469762048,0
70,129359,0,0,0,1200640,4917821440,0,0
70,129359,1,61266,1200640,655872,2686451712,1910505472,0
70,129360,0,0,0,0,0,0,0
70,129360,1,24272,0,524288,2147483648,0,0
71,129361,0,0,0,393728,4294967296,0,0
71,129361,1,634231,4079616,654848,2682257408,473956352,0
71,129359,0,0,0,1210880,4959764480,0,0
71,129359,1,61594,1210880,655872,2686451712,1914699776,0
71,129360,0,0,0,0,0,0,0
71,129360,1,24272,0,524288,2147483648,0,0
72,129361,0,0,0,393984,4294967296,0,0
72,129361,1,643722,4137472,654592,2682257408,482344960,0
72,129359,0,0,0,1231872,5045747712,0,0
72,129359,1,62370,1231872,655872,2686451712,1923088384,0
72,129360,0,0,0,0,0,0,0
72,129360,1,24272,0,524288,2147483648,0,0
73,129361,0,0,0,393984,4294967296,0,0
73,129361,1,643722,4137472,654592,2682257408,482344960,0
73,129359,0,0,0,1231872,5045747712,0,0
73,129359,1,62370,1231872,655872,2686451712,1923088384,0
73,129360,0,0,0,0,0,0,0
73,129360,1,24272,0,524288,2147483648,0,0
74,129361,0,0,0,393984,4294967296,0,0
74,129361,1,643722,4137472,654592,2682257408,482344960,0
74,129359,0,0,0,1231872,5045747712,0,0
74,129359,1,62370,1231872,655872,2686451712,1923088384,0
74,129360,0,0,0,0,0,0,0
74,129360,1,24272,0,524288,2147483648,0,0
75,129361,0,0,0,393984,4294967296,0,0
75,129361,1,643722,4137472,654592,2682257408,482344960,0
75,129359,0,0,0,1231872,5045747712,0,0
75,129359,1,62370,1231872,655872,2686451712,1923088384,0
75,129360,0,0,0,0,0,0,0
75,129360,1,24272,0,524288,2147483648,0,0
76,129361,0,0,0,393984,4294967296,0,0
76,129361,1,643722,4137472,654592,2682257408,482344960,0
76,129359,0,0,0,1231872,5045747712,0,0
76,129359,1,62370,1231872,655872,2686451712,1923088384,0
76,129360,0,0,0,0,0,0,0
76,129360,1,24272,0,524288,2147483648,0,0
77,129361,0,0,0,393984,4294967296,0,0
77,129361,1,643722,4137472,654592,2682257408,482344960,0
77,129359,0,0,0,1231872,5045747712,0,0
77,129359,1,62370,1231872,655872,2686451712,1923088384,0
77,129360,0,0,0,0,0,0,0
77,129360,1,24272,0,524288,2147483648,0,0
78,129361,0,0,0,393984,4294967296,0,0
78,129361,1,643722,4137472,654592,2682257408,482344960,0
78,129359,0,0,0,1231872,5045747712,0,0
78,129359,1,62370,1231872,655872,2686451712,1923088384,0
78,129360,0,0,0,0,0,0,0
78,129360,1,24272,0,524288,2147483648,0,0
79,129361,0,0,0,393728,4294967296,0,0
79,129361,1,657931,4231680,654848,2682257408,503316480,0
79,129359,0,0,0,1284096,5259657216,0,0
79,129359,1,64003,1284096,655872,2686451712,1944059904,0
79,129360,0,0,0,0,0,0,0
79,129360,1,24272,0,524288,2147483648,0,0
80,129361,0,0,0,393728,4294967296,0,0
80,129361,1,657931,4231680,654848,2682257408,503316480,0
80,129359,0,0,0,1284096,5259657216,0,0
80,129359,1,64003,1284096,655872,2686451712,1944059904,0
80,129360,0,0,0,0,0,0,0
80,129360,1,24272,0,524288,2147483648,0,0
81,129361,0,0,0,393728,4294967296,0,0
81,129361,1,658851,4236800,654848,2682257408,507510784,0
81,129359,0,0,0,1294848,5303697408,0,0
81,129359,1,64370,1294848,655872,2686451712,1948254208,0
81,129360,0,0,0,0,0,0,0
81,129360,1,24272,0,524288,2147483648,0,0
82,129361,0,0,0,393088,4294967296,0,0
82,129361,1,677568,4351488,655488,2686451712,524288000,0
82,129359,0,0,0,1337856,5479858176,0,0
82,129359,1,65796,1337856,654848,2682257408,1960837120,0
82,129360,0,0,0,0,0,0,0
82,129360,1,24272,0,524288,2147483648,0,0
83,129361,0,0,0,393088,4294967296,0,0
83,129361,1,677568,4351488,655488,2686451712,524288000,0
83,129359,0,0,0,1337856,5479858176,0,0
83,129359,1,65796,1337856,654848,2682257408,1960837120,0
83,129360,0,0,0,0,0,0,0
83,129360,1,24272,0,524288,2147483648,0,0
84,129361,0,0,0,393728,4294967296,0,0
84,129361,1,696404,4472832,654848,2682257408,541065216,0
84,129359,0,0,0,1399808,5733613568,0,0
84,129359,1,67842,1399808,655872,2686451712,1981808640,0
84,129360,0,0,0,0,0,0,0
84,129360,1,24272,0,524288,2147483648,0,0
85,129361,0,0,0,394880,4294967296,0,0
85,129361,1,697772,4482560,653696,2686451712,545259520,0
85,129359,0,0,0,1400832,5737807872,0,0
85,129359,1,67842,1400832,654848,2682257408,1981808640,0
85,129360,0,0,0,0,0,0,0
85,129360,1,24272,0,524288,2147483648,0,0
86,129361,0,0,0,397312,4294967296,0,0
86,129361,1,710975,4566016,651264,2686451712,545259520,0
86,129359,0,0,0,1400832,5737807872,0,0
86,129359,1,67842,1400832,654848,2682257408,1981808640,0
86,129360,0,0,0,0,0,0,0
86,129360,1,24272,0,524288,2147483648,0,0
87,129361,0,0,0,393728,4294967296,0,0
87,129361,1,714546,4588032,654848,2682257408,549453824,0
87,129359,0,0,0,1431040,5861539840,0,0
87,129359,1,68986,1431040,655872,2686451712,1990197248,0
87,129360,0,0,0,0,0,0,0
87,129360,1,24272,0,524288,2147483648,0,0
88,129361,0,0,0,393728,4294967296,0,0
88,129361,1,714546,4588032,654848,2682257408,549453824,0
88,129359,0,0,0,1431040,5861539840,0,0
88,129359,1,68986,1431040,655872,2686451712,1990197248,0
88,129360,0,0,0,0,0,0,0
88,129360,1,24272,0,524288,2147483648,0,0
89,129361,0,0,0,392944,4294967296,0,0
89,129361,1,733137,4707840,655632,2686451712,557842432,0
89,129359,0,0,0,1442304,5907677184,0,0
89,129359,1,69264,1442304,654848,2682257408,1994391552,0
89,129360,0,0,0,0,0,0,0
89,129360,1,24272,0,524288,2147483648,0,0
90,129361,0,0,0,392960,4294967296,0,0
90,129361,1,746230,4791808,655616,2686451712,557842432,0
90,129359,0,0,0,1442304,5907677184,0,0
90,129359,1,69264,1442304,654848,2682257408,1994391552,0
90,129360,0,0,0,0,0,0,0
90,129360,1,24272,0,524288,2147483648,0,0
91,129361,0,0,0,393088,4294967296,0,0
91,129361,1,758726,4875776,655488,2686451712,557842432,0
91,129359,0,0,0,1442304,5907677184,0,0
91,129359,1,69264,1442304,654848,2682257408,1994391552,0
91,129360,0,0,0,0,0,0,0
91,129360,1,24272,0,524288,2147483648,0,0
92,129361,0,0,0,395552,4294967296,0,0
92,129361,1,772805,4959744,653024,2686451712,557842432,0
92,129359,0,0,0,1442304,5907677184,0,0
92,129359,1,69264,1442304,654848,2682257408,1994391552,0
92,129360,0,0,0,0,0,0,0
92,129360,1,24272,0,524288,2147483648,0,0
93,129361,0,0,0,396848,4294967296,0,0
93,129361,1,785376,5042688,651728,2686451712,557842432,0
93,129359,0,0,0,1442304,5907677184,0,0
93,129359,1,69264,1442304,654848,2682257408,1994391552,0
93,129360,0,0,0,0,0,0,0
93,129360,1,24272,0,524288,2147483648,0,0
94,129361,0,0,0,319488,4294967296,0,0
94,129361,1,799637,5059072,729088,2986344448,557842432,0
94,129359,0,0,0,1442304,5907677184,0,0
94,129359,1,69264,1442304,654848,0,1994391552,0
94,129360,0,0,0,0,0,0,0
94,129360,1,24272,0,524288,2147483648,0,0
95,129361,0,0,0,225024,4294967296,0,0
95,129361,1,815557,5059072,823552,3374317568,557842432,0
95,129359,0,0,0,1442304,5907677184,0,0
95,129359,1,69264,1442304,654848,0,1994391552,0
95,129360,0,0,0,0,0,0,0
95,129360,1,24272,0,524288,2147483648,0,0
96,129361,0,0,0,130560,4294967296,0,0
96,129361,1,830163,5059072,918016,3760193536,557842432,0
96,129359,0,0,0,1442304,5907677184,0,0
96,129359,1,69264,1442304,654848,0,1994391552,0
96,129360,0,0,0,0,0,0,0
96,129360,1,24272,0,524288,2147483648,0,0
