Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
0,23118,0,0,0,0,0,0,0
0,23118,1,39950,0,128000,524288000,0,0
1,23118,0,0,0,0,0,0,0
1,23118,1,39950,0,128000,524288000,0,0
2,23118,0,0,0,0,0,0,0
2,23118,1,39950,0,128000,524288000,0,0
3,23118,0,0,0,0,0,0,0
3,23118,1,77205,0,256000,1048576000,0,0
4,23118,0,0,0,0,0,0,0
4,23118,1,77205,0,256000,1048576000,0,0
5,23118,0,0,0,0,0,0,0
5,23118,1,77205,0,256000,1048576000,0,0
6,23118,0,0,0,0,0,0,0
6,23118,1,115539,0,384000,1572864000,0,0
7,23118,0,0,0,0,0,0,0
7,23118,1,115539,0,384000,1572864000,0,0
8,23118,0,0,0,0,0,0,0
8,23118,1,115539,0,384000,1572864000,0,0
9,23118,0,0,0,0,0,0,0
9,23118,1,154502,0,512000,2097152000,0,0
10,23118,0,0,0,0,0,0,0
10,23118,1,154502,0,512000,2097152000,0,0
11,23118,0,0,0,0,0,0,0
11,23118,1,154502,0,512000,2097152000,0,0
12,23118,0,0,0,115712,473956352,0,0
12,23118,1,187824,115712,524288,2147483648,0,0
13,23118,0,0,0,115712,473956352,0,0
13,23118,1,187824,115712,524288,2147483648,0,0
14,23118,0,0,0,115712,473956352,0,0
14,23118,1,187824,115712,524288,2147483648,0,0
15,23118,0,0,0,129344,918552576,0,0
15,23118,1,214541,224256,510656,2147483648,0,0
16,23118,0,0,0,243712,2621440000,0,0
16,23118,1,397861,883712,524288,2147483648,0,0
17,23118,0,0,0,243712,2621440000,0,0
17,23118,1,397861,883712,524288,2147483648,0,0
18,23118,0,0,0,243712,2621440000,0,0
18,23118,1,397861,883712,524288,2147483648,0,0
19,23118,0,0,0,250080,2621440000,0,0
19,23118,1,401518,904192,517920,2147483648,0,0
20,23118,0,0,0,252864,3145728000,0,0
20,23118,1,587255,1589248,515136,2147483648,0,0
21,23118,0,0,0,371712,3145728000,0,0
21,23118,1,640911,1779712,524288,2147483648,0,0
22,23118,0,0,0,371712,3145728000,0,0
22,23118,1,640911,1779712,524288,2147483648,0,0
23,23118,0,0,0,371712,3145728000,0,0
23,23118,1,640911,1779712,524288,2147483648,0,0
24,23118,0,0,0,372400,3619684352,0,0
24,23118,1,782068,2291712,523600,2147483648,0,0
25,23118,0,0,0,499712,3670016000,0,0
25,23118,1,923752,2803712,524288,2147483648,0,0
26,23118,0,0,0,499712,3670016000,0,0
26,23118,1,923752,2803712,524288,2147483648,0,0
27,23118,0,0,0,499712,3670016000,0,0
27,23118,1,923752,2803712,524288,2147483648,0,0
28,23118,0,0,0,517296,3670016000,0,0
28,23118,1,976007,3016192,506704,2147483648,0,0
29,23118,0,0,0,513424,4194304000,0,0
29,23118,1,1164432,3696128,510576,2147483648,0,0
30,23118,0,0,0,627712,4194304000,0,0
30,23118,1,1239162,3955712,524288,2147483648,0,0
31,23118,0,0,0,627712,4194304000,0,0
31,23118,1,1239162,3955712,524288,2147483648,0,0
32,23118,0,0,0,627712,4194304000,0,0
32,23118,1,1239162,3955712,524288,2147483648,0,0
33,23118,0,0,0,638544,4414504960,0,0
33,23118,1,1360043,4405760,513456,2147483648,0,0
34,23118,0,0,0,643152,4718592000,0,0
34,23118,1,1548451,5091840,508872,2147483648,0,0
35,23118,0,0,0,755712,4718592000,0,0
35,23118,1,1591993,5235712,524288,2147483648,0,0
36,23118,0,0,0,755712,4718592000,0,0
36,23118,1,1591993,5235712,524288,2147483648,0,0
37,23118,0,0,0,755712,4718592000,0,0
37,23118,1,1591993,5235712,524288,2147483648,0,0
38,23118,0,0,0,763536,5242880000,0,0
38,23118,1,1743627,5794304,516464,2147483648,0,0
39,23118,0,0,0,768240,5242880000,0,0
39,23118,1,1929915,6486016,511770,2147483648,0,0
40,23118,0,0,0,883712,5242880000,0,0
40,23118,1,1979035,6643712,524288,2147483648,0,0
41,23118,0,0,0,883712,5242880000,0,0
41,23118,1,1979035,6643712,524288,2147483648,0,0
42,23118,0,0,0,883712,5242880000,0,0
42,23118,1,1979035,6643712,524288,2147483648,0,0
43,23118,0,0,0,888944,5767168000,0,0
43,23118,1,2117833,7184896,519056,2147483648,0,0
44,23118,0,0,0,897232,5767168000,0,0
44,23118,1,2309669,7872000,510768,2147483648,0,0
45,23118,0,0,0,1011712,5767168000,0,0
45,23118,1,2395451,8179712,524288,2147483648,0,0
