Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
40,106894,0,0,0,0,0,0,0
40,106894,1,234196,0,896000,3670016000,195035136,0
40,106783,0,0,0,657184,9288286208,0,0
40,106783,1,76460,2267648,2488544,12689866752,0,0
41,106894,0,0,0,0,0,0,0
41,106894,1,249086,0,951296,3896508416,421527552,0
41,106783,0,0,0,839232,10884218880,0,0
41,106783,1,83447,2657280,2306496,12463374336,0,0
42,106894,0,0,0,0,0,0,0
42,106894,1,268615,0,1024000,4194304000,719323136,0
42,106783,0,0,0,1898256,12884901888,0,0
42,106783,1,128685,4847648,1247472,12165578752,0,0
43,106894,0,0,0,0,0,0,0
43,106894,1,268615,0,1024000,4194304000,719323136,0
43,106783,0,0,0,2077696,12884901888,0,0
43,106783,1,154818,5676848,1068032,12165578752,0,0
44,106894,0,0,0,0,0,0,0
44,106894,1,268615,0,1024000,4194304000,719323136,0
44,106783,0,0,0,2053072,12884901888,0,0
44,106783,1,179617,6367888,1092656,12165578752,0,0
45,106894,0,0,0,0,0,0,0
45,106894,1,268615,0,1024000,4194304000,719323136,0
45,106783,0,0,0,2037744,12884901888,0,0
45,106783,1,209172,7074352,1107984,12165578752,0,0
46,106894,0,0,0,0,0,0,0
46,106894,1,268615,0,1024000,4194304000,719323136,0
46,106783,0,0,0,2035840,12884901888,0,0
46,106783,1,236161,7780224,1109888,12165578752,0,0
47,106894,0,0,0,0,0,0,0
47,106894,1,268615,0,1024000,4194304000,719323136,0
47,106783,0,0,0,2069328,12884901888,0,0
47,106783,1,262120,8514928,1076400,12165578752,0,0
48,106894,0,0,0,0,0,0,0
48,106894,1,268615,0,1024000,4194304000,719323136,0
48,106783,0,0,0,2045371,12884901888,0,0
48,106783,1,290729,9235680,1100368,12165578752,0,0
49,106894,0,0,0,0,0,0,0
49,106894,1,282987,0,1079296,4420796416,945815552,0
49,106783,0,0,0,2183920,12884901888,0,0
49,106783,1,315933,10022048,961808,11939086336,0,0
50,106894,0,0,0,0,0,0,0
50,106894,1,298712,0,1134592,4647288832,1172307968,0
50,106783,0,0,0,2355472,12884901888,0,0
50,106783,1,344480,10814816,790256,11712593920,0,0
51,106894,0,0,0,0,0,0,0
51,106894,1,302576,0,1152000,4718592000,1243611136,0
51,106783,0,0,0,2435392,12884901888,0,0
51,106783,1,372797,11556736,710336,11641290752,0,0
52,106894,0,0,0,0,0,0,0
52,106894,1,302576,0,1152000,4718592000,1243611136,0
52,106783,0,0,0,2436528,12884901888,0,0
52,106783,1,405332,12251872,709200,11641290752,0,0
53,106894,0,0,0,0,0,0,0
53,106894,1,302576,0,1152000,4718592000,1243611136,0
53,106783,0,0,0,2450400,12884901888,0,0
53,106783,1,438138,12957104,695328,11641290752,0,0
54,106894,0,0,0,0,0,0,0
54,106894,1,302576,0,1152000,4718592000,1243611136,0
54,106783,0,0,0,2437440,12884901888,0,0
54,106783,1,480806,13644944,708288,11641290752,0,0
55,106894,0,0,0,0,0,0,0
55,106894,1,316665,0,1207296,4945084416,1470103552,0
55,106783,0,0,0,2486336,12884901888,0,0
55,106783,1,524184,14344896,659392,11414798336,0,0
56,106894,0,0,0,0,0,0,0
56,106894,1,327957,0,1243616,5106565120,1631584256,0
56,106783,0,0,0,2573600,12884901888,0,0
56,106783,1,564106,15062336,572112,11253317632,0,0
57,106894,0,0,0,0,0,0,0
57,106894,1,337362,0,1280000,5242880000,1767899136,0
57,106783,0,0,0,2616160,12884901888,0,0
57,106783,1,606188,15746736,529568,11117002752,0,0
58,106894,0,0,0,0,0,0,0
58,106894,1,337362,0,1280000,5242880000,1767899136,0
58,106783,0,0,0,2639440,12884901888,0,0
58,106783,1,650269,16425488,506288,11117002752,0,0
59,106894,0,0,0,0,0,0,0
59,106894,1,337362,0,1280000,5242880000,1767899136,0
59,106783,0,0,0,2634352,12884901888,0,0
59,106783,1,690546,17085584,511376,11117002752,0,0
60,106894,0,0,0,0,0,0,0
60,106894,1,337362,0,1280000,5242880000,1767899136,0
60,106783,0,0,0,2630029,12884901888,0,0
60,106783,1,731095,17749408,515699,11117002752,0,0
61,106894,0,0,0,0,0,0,0
61,106894,1,346523,0,1313824,5400166400,1925185536,0
61,106783,0,0,0,2648080,12884901888,0,0
61,106783,1,775302,18411888,497648,10959716352,0,0
62,106783,0,0,0,2538656,12884901888,0,0
62,106783,1,828673,18993024,607072,12442402816,0,0
63,106783,0,0,0,1179712,12884901888,0,0
63,106783,1,886411,18993024,1966016,12884901888,0,0
64,106783,0,0,0,0,12884901888,0,0
64,106783,1,905234,18993024,3145728,12884901888,0,0
65,106783,0,0,0,0,12884901888,0,0
65,106783,1,905234,18993024,3145728,12884901888,0,0
66,106783,0,0,0,0,12884901888,0,0
66,106783,1,905234,18993024,3145728,12884901888,0,0
67,106783,0,0,0,0,12884901888,0,0
67,106783,1,905234,18993024,3145728,12884901888,0,0
68,106783,0,0,0,0,12884901888,0,0
68,106783,1,905234,18993024,3145728,12884901888,0,0
69,106783,0,0,0,0,12884901888,0,0
69,106783,1,905234,18993024,3145728,12884901888,0,0
70,106783,0,0,0,0,12884901888,0,0
70,106783,1,905234,18993024,3145728,12884901888,0,0
71,106783,0,0,0,0,12884901888,0,0
71,106783,1,905234,18993024,3145728,12884901888,0,0
72,106783,0,0,0,0,12884901888,0,0
72,106783,1,905234,18993024,3145728,12884901888,0,0
