Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
71,19752,1,632734,0,2048000,8388608000,0,0
72,19752,0,0,0,0,0,0,0
72,19752,1,632734,0,2048000,8388608000,0,0
73,19752,0,0,0,0,0,0,0
73,19752,1,632734,0,2048000,8388608000,0,0
74,19752,0,0,0,0,0,0,0
74,19752,1,632734,0,2048000,8388608000,0,0
75,19752,0,0,0,0,0,0,0
75,19752,1,632734,0,2048000,8388608000,0,0
76,19752,0,0,0,0,0,0,0
76,19752,1,632734,0,2048000,8388608000,0,0
77,19752,0,0,0,0,0,0,0
77,19752,1,632734,0,2048000,8388608000,0,0
78,19752,0,0,0,0,0,0,0
78,19752,1,632734,0,2048000,8388608000,0,0
79,19752,0,0,0,0,0,0,0
79,19752,1,632734,0,2048000,8388608000,0,0
80,19752,0,0,0,0,0,0,0
80,19752,1,632734,0,2048000,8388608000,0,0
81,19752,0,0,0,0,0,0,0
81,19752,1,632734,0,2048000,8388608000,0,0
82,19752,0,0,0,0,0,0,0
82,19752,1,632734,0,2048000,8388608000,0,0
83,19752,0,0,0,0,0,0,0
83,19752,1,632734,0,2048000,8388608000,0,0
84,19752,0,0,0,0,0,0,0
84,19752,1,632734,0,2048000,8388608000,0,0
85,19752,0,0,0,0,0,0,0
85,19752,1,632734,0,2048000,8388608000,0,0
86,19752,0,0,0,0,0,0,0
86,19752,1,632734,0,2048000,8388608000,0,0
87,19752,0,0,0,0,0,0,0
87,19752,1,632734,0,2048000,8388608000,0,0
88,19752,0,0,0,0,0,0,0
88,19752,1,632734,0,2048000,8388608000,0,0
89,19752,0,0,0,0,0,0,0
89,19752,1,632734,0,2048000,8388608000,0,0
90,19752,0,0,0,0,0,0,0
90,19752,1,632734,0,2048000,8388608000,0,0
91,19752,0,0,0,0,0,0,0
91,19752,1,632734,0,2048000,8388608000,0,0
92,19752,0,0,0,0,0,0,0
92,19752,1,632734,0,2048000,8388608000,0,0
93,19752,0,0,0,0,0,0,0
93,19752,1,632734,0,2048000,8388608000,0,0
94,19752,0,0,0,0,0,0,0
94,19752,1,632734,0,2048000,8388608000,0,0
95,19752,0,0,0,0,0,0,0
95,19752,1,632734,0,2048000,8388608000,0,0
96,19752,0,0,0,0,0,0,0
96,19752,1,632734,0,2048000,8388608000,0,0
97,19752,0,0,0,0,0,0,0
97,19752,1,632734,0,2048000,8388608000,0,0
98,19752,0,0,0,0,0,0,0
98,19752,1,632734,0,2048000,8388608000,0,0
99,19752,0,0,0,0,0,0,0
99,19752,1,632734,0,2048000,8388608000,0,0
100,19752,0,0,0,0,0,0,0
100,19752,1,632734,0,2048000,8388608000,0,0
101,19752,0,0,0,0,0,0,0
101,19752,1,632734,0,2048000,8388608000,0,0
102,19752,0,0,0,0,0,0,0
102,19752,1,632734,0,2048000,8388608000,0,0
103,19752,0,0,0,0,0,0,0
103,19752,1,632734,0,2048000,8388608000,0,0
104,19752,0,0,0,0,0,0,0
104,19752,1,632734,0,2048000,8388608000,0,0
105,19752,0,0,0,0,0,0,0
105,19752,1,632734,0,2048000,8388608000,0,0
106,19752,0,0,0,0,0,0,0
106,19752,1,632734,0,2048000,8388608000,0,0
107,19752,0,0,0,0,0,0,0
107,19752,1,632734,0,2048000,8388608000,0,0
108,19752,0,0,0,0,0,0,0
108,19752,1,632734,0,2048000,8388608000,0,0
109,19752,0,0,0,0,0,0,0
109,19752,1,632734,0,2048000,8388608000,0,0
