Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
0,22325,0,0,0,0,0,0,0
0,22325,1,41482,0,128000,524288000,0,0
1,22325,0,0,0,0,0,0,0
1,22325,1,41482,0,128000,524288000,0,0
2,22325,0,0,0,0,0,0,0
2,22325,1,41482,0,128000,524288000,0,0
3,22325,0,0,0,0,0,0,0
3,22325,1,80929,0,256000,1048576000,0,0
4,22325,0,0,0,0,0,0,0
4,22325,1,80929,0,256000,1048576000,0,0
5,22325,0,0,0,0,0,0,0
5,22325,1,80929,0,256000,1048576000,0,0
6,22325,0,0,0,0,0,0,0
6,22325,1,120803,0,384000,1572864000,0,0
7,22325,0,0,0,0,0,0,0
7,22325,1,120803,0,384000,1572864000,0,0
8,22325,0,0,0,0,0,0,0
8,22325,1,120803,0,384000,1572864000,0,0
9,22325,0,0,0,0,0,0,0
9,22325,1,160272,0,512000,2097152000,0,0
10,22325,0,0,0,0,0,0,0
10,22325,1,160272,0,512000,2097152000,0,0
11,22325,0,0,0,0,0,0,0
11,22325,1,160272,0,512000,2097152000,0,0
12,22325,0,0,0,0,0,0,0
12,22325,1,198118,0,640000,2621440000,0,0
13,22325,0,0,0,0,0,0,0
13,22325,1,198118,0,640000,2621440000,0,0
14,22325,0,0,0,0,0,0,0
14,22325,1,198118,0,640000,2621440000,0,0
15,22325,0,0,0,0,0,0,0
15,22325,1,237725,0,768000,3145728000,0,0
16,22325,0,0,0,0,0,0,0
16,22325,1,237725,0,768000,3145728000,0,0
17,22325,0,0,0,0,0,0,0
17,22325,1,237725,0,768000,3145728000,0,0
18,22325,0,0,0,0,0,0,0
18,22325,1,277162,0,896000,3670016000,0,0
19,22325,0,0,0,0,0,0,0
19,22325,1,277162,0,896000,3670016000,0,0
20,22325,0,0,0,0,0,0,0
20,22325,1,277162,0,896000,3670016000,0,0
21,22325,0,0,0,0,0,0,0
21,22325,1,316645,0,1024000,4194304000,0,0
22,22325,0,0,0,0,0,0,0
22,22325,1,316645,0,1024000,4194304000,0,0
23,22325,0,0,0,0,0,0,0
23,22325,1,316645,0,1024000,4194304000,0,0
24,22325,0,0,0,0,0,0,0
24,22325,1,356159,0,1152000,4718592000,0,0
25,22325,0,0,0,0,0,0,0
25,22325,1,356159,0,1152000,4718592000,0,0
26,22325,0,0,0,0,0,0,0
26,22325,1,356159,0,1152000,4718592000,0,0
27,22325,0,0,0,0,0,0,0
27,22325,1,395850,0,1280000,5242880000,0,0
28,22325,0,0,0,0,0,0,0
28,22325,1,395850,0,1280000,5242880000,0,0
29,22325,0,0,0,0,0,0,0
29,22325,1,395850,0,1280000,5242880000,0,0
30,22325,0,0,0,0,0,0,0
30,22325,1,434059,0,1408000,5767168000,0,0
31,22325,0,0,0,0,0,0,0
31,22325,1,434059,0,1408000,5767168000,0,0
32,22325,0,0,0,0,0,0,0
32,22325,1,434059,0,1408000,5767168000,0,0
33,22325,0,0,0,0,0,0,0
33,22325,1,434745,0,1409648,5813305344,0,0
34,22325,0,0,0,0,0,0,0
34,22325,1,473392,0,1536000,6291456000,0,0
35,22325,0,0,0,0,0,0,0
35,22325,1,473392,0,1536000,6291456000,0,0
36,22325,0,0,0,0,0,0,0
36,22325,1,473392,0,1536000,6291456000,0,0
37,22325,0,0,0,0,0,0,0
37,22325,1,513658,0,1664000,6815744000,0,0
38,22325,0,0,0,0,0,0,0
38,22325,1,513658,0,1664000,6815744000,0,0
39,22325,0,0,0,0,0,0,0
39,22325,1,513658,0,1664000,6815744000,0,0
40,22325,0,0,0,0,0,0,0
40,22325,1,552690,0,1792000,7340032000,0,0
41,22325,0,0,0,0,0,0,0
41,22325,1,552690,0,1792000,7340032000,0,0
42,22325,0,0,0,0,0,0,0
42,22325,1,552690,0,1792000,7340032000,0,0
43,22325,0,0,0,0,0,0,0
43,22325,1,591821,0,1920000,7864320000,0,0
44,22325,0,0,0,0,0,0,0
44,22325,1,591821,0,1920000,7864320000,0,0
45,22325,0,0,0,0,0,0,0
45,22325,1,591821,0,1920000,7864320000,0,0
46,22325,0,0,0,0,0,0,0
46,22325,1,631558,0,2048000,8388608000,0,0
47,22325,0,0,0,0,0,0,0
47,22325,1,631558,0,2048000,8388608000,0,0
48,22325,0,0,0,0,0,0,0
48,22325,1,631558,0,2048000,8388608000,0,0
49,22325,0,0,0,0,0,0,0
49,22325,1,631558,0,2048000,8388608000,0,0
50,22325,0,0,0,0,0,0,0
50,22325,1,631558,0,2048000,8388608000,0,0
51,22325,0,0,0,0,0,0,0
51,22325,1,631558,0,2048000,8388608000,0,0
52,22325,0,0,0,0,0,0,0
52,22325,1,631558,0,2048000,8388608000,0,0
53,22325,0,0,0,0,0,0,0
53,22325,1,631558,0,2048000,8388608000,0,0
54,22325,0,0,0,0,0,0,0
54,22325,1,631558,0,2048000,8388608000,0,0
